Datum,Type,Aantal
2020-04-14,Overleden,129
2020-04-15,Totaal,1104
2020-04-15,Ziekenhuisopname,155
2020-04-15,Overleden,119
2020-04-16,Totaal,1162
2020-04-16,Ziekenhuisopname,115
2020-04-16,Overleden,127
2020-04-17,Totaal,1268
2020-04-17,Ziekenhuisopname,122
2020-04-17,Overleden,120
2020-04-18,Totaal,991
2020-04-18,Ziekenhuisopname,103
2020-04-18,Overleden,116
2020-04-19,Totaal,617
2020-04-19,Ziekenhuisopname,61
2020-04-19,Overleden,110
2020-04-20,Totaal,591
2020-04-20,Ziekenhuisopname,82
2020-04-20,Overleden,92
2020-04-21,Totaal,709
2020-04-21,Ziekenhuisopname,90
2020-04-21,Overleden,121
2020-04-22,Totaal,976
2020-04-22,Ziekenhuisopname,73
2020-04-22,Overleden,112
2020-04-23,Totaal,800
2020-04-23,Ziekenhuisopname,92
2020-04-23,Overleden,99
2020-04-24,Totaal,662
2020-04-24,Ziekenhuisopname,72
2020-04-24,Overleden,88
2020-04-25,Totaal,572
2020-04-25,Ziekenhuisopname,51
2020-04-25,Overleden,69
2020-04-26,Totaal,380
2020-04-26,Ziekenhuisopname,40
2020-04-26,Overleden,70
2020-04-27,Totaal,167
2020-04-27,Ziekenhuisopname,28
2020-04-27,Overleden,69
2020-04-28,Totaal,396
2020-04-28,Ziekenhuisopname,51
2020-04-28,Overleden,64
2020-04-29,Totaal,448
2020-04-29,Ziekenhuisopname,55
2020-04-29,Overleden,52
2020-04-30,Totaal,495
2020-04-30,Ziekenhuisopname,43
2020-04-30,Overleden,57
2020-05-01,Totaal,483
2020-05-01,Ziekenhuisopname,35
2020-05-01,Overleden,31
2020-05-02,Totaal,254
2020-05-02,Ziekenhuisopname,12
2020-05-02,Overleden,9
2020-05-03,Totaal,28
2020-05-03,Ziekenhuisopname,0
2020-05-03,Overleden,0
