Datum,Type,Aantal
2020-04-10,Overleden,153
2020-04-11,Totaal,1063
2020-04-11,Ziekenhuisopname,128
2020-04-11,Overleden,140
2020-04-12,Totaal,825
2020-04-12,Ziekenhuisopname,124
2020-04-12,Overleden,143
2020-04-13,Totaal,756
2020-04-13,Ziekenhuisopname,135
2020-04-13,Overleden,131
2020-04-14,Totaal,820
2020-04-14,Ziekenhuisopname,157
2020-04-14,Overleden,130
2020-04-15,Totaal,1115
2020-04-15,Ziekenhuisopname,103
2020-04-15,Overleden,118
2020-04-16,Totaal,1176
2020-04-16,Ziekenhuisopname,99
2020-04-16,Overleden,132
2020-04-17,Totaal,1281
2020-04-17,Ziekenhuisopname,118
2020-04-17,Overleden,124
2020-04-18,Totaal,995
2020-04-18,Ziekenhuisopname,71
2020-04-18,Overleden,117
2020-04-19,Totaal,625
2020-04-19,Ziekenhuisopname,58
2020-04-19,Overleden,112
2020-04-20,Totaal,598
2020-04-20,Ziekenhuisopname,89
2020-04-20,Overleden,93
2020-04-21,Totaal,713
2020-04-21,Ziekenhuisopname,70
2020-04-21,Overleden,123
2020-04-22,Totaal,980
2020-04-22,Ziekenhuisopname,68
2020-04-22,Overleden,114
2020-04-23,Totaal,803
2020-04-23,Ziekenhuisopname,77
2020-04-23,Overleden,103
2020-04-24,Totaal,663
2020-04-24,Ziekenhuisopname,42
2020-04-24,Overleden,90
2020-04-25,Totaal,576
2020-04-25,Ziekenhuisopname,45
2020-04-25,Overleden,79
2020-04-26,Totaal,380
2020-04-26,Ziekenhuisopname,29
2020-04-26,Overleden,75
2020-04-27,Totaal,171
2020-04-27,Ziekenhuisopname,37
2020-04-27,Overleden,71
2020-04-28,Totaal,398
2020-04-28,Ziekenhuisopname,56
2020-04-28,Overleden,68
2020-04-29,Totaal,457
2020-04-29,Ziekenhuisopname,34
2020-04-29,Overleden,55
2020-04-30,Totaal,505
2020-04-30,Ziekenhuisopname,30
2020-04-30,Overleden,64
2020-05-01,Totaal,491
2020-05-01,Ziekenhuisopname,27
2020-05-01,Overleden,49
2020-05-02,Totaal,314
2020-05-02,Ziekenhuisopname,11
2020-05-02,Overleden,50
2020-05-03,Totaal,175
2020-05-03,Ziekenhuisopname,20
2020-05-03,Overleden,37
2020-05-04,Totaal,281
2020-05-04,Ziekenhuisopname,25
2020-05-04,Overleden,52
2020-05-05,Totaal,252
2020-05-05,Ziekenhuisopname,8
2020-05-05,Overleden,26
2020-05-06,Totaal,306
2020-05-06,Ziekenhuisopname,9
2020-05-06,Overleden,40
2020-05-07,Totaal,252
2020-05-07,Ziekenhuisopname,0
2020-05-07,Overleden,10
2020-05-08,Totaal,15
2020-05-08,Ziekenhuisopname,0
2020-05-08,Overleden,0
