Datum,Type,Aantal
2020-04-14,Overleden,130
2020-04-15,Totaal,1116
2020-04-15,Ziekenhuisopname,107
2020-04-15,Overleden,124
2020-04-16,Totaal,1174
2020-04-16,Ziekenhuisopname,101
2020-04-16,Overleden,137
2020-04-17,Totaal,1279
2020-04-17,Ziekenhuisopname,122
2020-04-17,Overleden,129
2020-04-18,Totaal,997
2020-04-18,Ziekenhuisopname,71
2020-04-18,Overleden,117
2020-04-19,Totaal,626
2020-04-19,Ziekenhuisopname,60
2020-04-19,Overleden,114
2020-04-20,Totaal,593
2020-04-20,Ziekenhuisopname,90
2020-04-20,Overleden,95
2020-04-21,Totaal,712
2020-04-21,Ziekenhuisopname,71
2020-04-21,Overleden,128
2020-04-22,Totaal,975
2020-04-22,Ziekenhuisopname,70
2020-04-22,Overleden,117
2020-04-23,Totaal,800
2020-04-23,Ziekenhuisopname,77
2020-04-23,Overleden,104
2020-04-24,Totaal,664
2020-04-24,Ziekenhuisopname,44
2020-04-24,Overleden,92
2020-04-25,Totaal,574
2020-04-25,Ziekenhuisopname,44
2020-04-25,Overleden,81
2020-04-26,Totaal,379
2020-04-26,Ziekenhuisopname,31
2020-04-26,Overleden,78
2020-04-27,Totaal,175
2020-04-27,Ziekenhuisopname,38
2020-04-27,Overleden,75
2020-04-28,Totaal,394
2020-04-28,Ziekenhuisopname,60
2020-04-28,Overleden,70
2020-04-29,Totaal,460
2020-04-29,Ziekenhuisopname,40
2020-04-29,Overleden,58
2020-04-30,Totaal,505
2020-04-30,Ziekenhuisopname,35
2020-04-30,Overleden,67
2020-05-01,Totaal,493
2020-05-01,Ziekenhuisopname,29
2020-05-01,Overleden,53
2020-05-02,Totaal,315
2020-05-02,Ziekenhuisopname,16
2020-05-02,Overleden,55
2020-05-03,Totaal,176
2020-05-03,Ziekenhuisopname,32
2020-05-03,Overleden,45
2020-05-04,Totaal,282
2020-05-04,Ziekenhuisopname,32
2020-05-04,Overleden,57
2020-05-05,Totaal,251
2020-05-05,Ziekenhuisopname,16
2020-05-05,Overleden,35
2020-05-06,Totaal,305
2020-05-06,Ziekenhuisopname,36
2020-05-06,Overleden,53
2020-05-07,Totaal,299
2020-05-07,Ziekenhuisopname,27
2020-05-07,Overleden,44
2020-05-08,Totaal,328
2020-05-08,Ziekenhuisopname,27
2020-05-08,Overleden,40
2020-05-09,Totaal,250
2020-05-09,Ziekenhuisopname,16
2020-05-09,Overleden,39
2020-05-10,Totaal,153
2020-05-10,Ziekenhuisopname,13
2020-05-10,Overleden,25
2020-05-11,Totaal,168
2020-05-11,Ziekenhuisopname,22
2020-05-11,Overleden,33
2020-05-12,Totaal,218
2020-05-12,Ziekenhuisopname,10
2020-05-12,Overleden,34
2020-05-13,Totaal,299
2020-05-13,Ziekenhuisopname,20
2020-05-13,Overleden,26
2020-05-14,Totaal,184
2020-05-14,Ziekenhuisopname,11
2020-05-14,Overleden,21
2020-05-15,Totaal,210
2020-05-15,Ziekenhuisopname,10
2020-05-15,Overleden,23
2020-05-16,Totaal,158
2020-05-16,Ziekenhuisopname,8
2020-05-16,Overleden,20
2020-05-17,Totaal,109
2020-05-17,Ziekenhuisopname,7
2020-05-17,Overleden,16
2020-05-18,Totaal,104
2020-05-18,Ziekenhuisopname,11
2020-05-18,Overleden,15
2020-05-19,Totaal,180
2020-05-19,Ziekenhuisopname,8
2020-05-19,Overleden,19
2020-05-20,Totaal,295
2020-05-20,Ziekenhuisopname,9
2020-05-20,Overleden,22
2020-05-21,Totaal,194
2020-05-21,Ziekenhuisopname,8
2020-05-21,Overleden,11
2020-05-22,Totaal,196
2020-05-22,Ziekenhuisopname,9
2020-05-22,Overleden,20
2020-05-23,Totaal,205
2020-05-23,Ziekenhuisopname,5
2020-05-23,Overleden,18
2020-05-24,Totaal,150
2020-05-24,Ziekenhuisopname,4
2020-05-24,Overleden,13
2020-05-25,Totaal,123
2020-05-25,Ziekenhuisopname,14
2020-05-25,Overleden,15
2020-05-26,Totaal,174
2020-05-26,Ziekenhuisopname,7
2020-05-26,Overleden,19
2020-05-27,Totaal,190
2020-05-27,Ziekenhuisopname,7
2020-05-27,Overleden,16
2020-05-28,Totaal,208
2020-05-28,Ziekenhuisopname,4
2020-05-28,Overleden,5
2020-05-29,Totaal,164
2020-05-29,Ziekenhuisopname,9
2020-05-29,Overleden,11
2020-05-30,Totaal,169
2020-05-30,Ziekenhuisopname,8
2020-05-30,Overleden,11
2020-05-31,Totaal,98
2020-05-31,Ziekenhuisopname,6
2020-05-31,Overleden,14
2020-06-01,Totaal,102
2020-06-01,Ziekenhuisopname,5
2020-06-01,Overleden,7
2020-06-02,Totaal,124
2020-06-02,Ziekenhuisopname,8
2020-06-02,Overleden,8
2020-06-03,Totaal,187
2020-06-03,Ziekenhuisopname,0
2020-06-03,Overleden,6
2020-06-04,Totaal,262
2020-06-04,Ziekenhuisopname,8
2020-06-04,Overleden,8
2020-06-05,Totaal,225
2020-06-05,Ziekenhuisopname,5
2020-06-05,Overleden,9
2020-06-06,Totaal,187
2020-06-06,Ziekenhuisopname,3
2020-06-06,Overleden,7
2020-06-07,Totaal,134
2020-06-07,Ziekenhuisopname,2
2020-06-07,Overleden,9
2020-06-08,Totaal,157
2020-06-08,Ziekenhuisopname,6
2020-06-08,Overleden,4
2020-06-09,Totaal,143
2020-06-09,Ziekenhuisopname,5
2020-06-09,Overleden,5
2020-06-10,Totaal,182
2020-06-10,Ziekenhuisopname,1
2020-06-10,Overleden,6
2020-06-11,Totaal,208
2020-06-11,Ziekenhuisopname,3
2020-06-11,Overleden,4
2020-06-12,Totaal,197
2020-06-12,Ziekenhuisopname,5
2020-06-12,Overleden,5
2020-06-13,Totaal,131
2020-06-13,Ziekenhuisopname,0
2020-06-13,Overleden,1
2020-06-14,Totaal,149
2020-06-14,Ziekenhuisopname,2
2020-06-14,Overleden,4
2020-06-15,Totaal,127
2020-06-15,Ziekenhuisopname,0
2020-06-15,Overleden,5
2020-06-16,Totaal,119
2020-06-16,Ziekenhuisopname,2
2020-06-16,Overleden,2
2020-06-17,Totaal,122
2020-06-17,Ziekenhuisopname,1
2020-06-17,Overleden,4
2020-06-18,Totaal,85
2020-06-18,Ziekenhuisopname,2
2020-06-18,Overleden,5
2020-06-19,Totaal,109
2020-06-19,Ziekenhuisopname,2
2020-06-19,Overleden,2
2020-06-20,Totaal,98
2020-06-20,Ziekenhuisopname,3
2020-06-20,Overleden,0
2020-06-21,Totaal,56
2020-06-21,Ziekenhuisopname,2
2020-06-21,Overleden,4
2020-06-22,Totaal,68
2020-06-22,Ziekenhuisopname,2
2020-06-22,Overleden,0
2020-06-23,Totaal,57
2020-06-23,Ziekenhuisopname,0
2020-06-23,Overleden,0
2020-06-24,Totaal,12
2020-06-24,Ziekenhuisopname,0
2020-06-24,Overleden,0
