Datum,Type,Aantal
2020-04-14,Overleden,129
2020-04-15,Totaal,1105
2020-04-15,Ziekenhuisopname,151
2020-04-15,Overleden,116
2020-04-16,Totaal,1163
2020-04-16,Ziekenhuisopname,114
2020-04-16,Overleden,125
2020-04-17,Totaal,1267
2020-04-17,Ziekenhuisopname,121
2020-04-17,Overleden,115
2020-04-18,Totaal,987
2020-04-18,Ziekenhuisopname,101
2020-04-18,Overleden,113
2020-04-19,Totaal,615
2020-04-19,Ziekenhuisopname,58
2020-04-19,Overleden,106
2020-04-20,Totaal,593
2020-04-20,Ziekenhuisopname,79
2020-04-20,Overleden,86
2020-04-21,Totaal,707
2020-04-21,Ziekenhuisopname,89
2020-04-21,Overleden,115
2020-04-22,Totaal,968
2020-04-22,Ziekenhuisopname,62
2020-04-22,Overleden,105
2020-04-23,Totaal,793
2020-04-23,Ziekenhuisopname,83
2020-04-23,Overleden,92
2020-04-24,Totaal,657
2020-04-24,Ziekenhuisopname,60
2020-04-24,Overleden,78
2020-04-25,Totaal,568
2020-04-25,Ziekenhuisopname,48
2020-04-25,Overleden,56
2020-04-26,Totaal,373
2020-04-26,Ziekenhuisopname,33
2020-04-26,Overleden,51
2020-04-27,Totaal,163
2020-04-27,Ziekenhuisopname,23
2020-04-27,Overleden,53
2020-04-28,Totaal,339
2020-04-28,Ziekenhuisopname,31
2020-04-28,Overleden,23
2020-04-29,Totaal,39
2020-04-29,Ziekenhuisopname,0
2020-04-29,Overleden,1
