Datum,Type,Aantal
2020-04-14,Overleden,126
2020-04-15,Totaal,1099
2020-04-15,Ziekenhuisopname,148
2020-04-15,Overleden,111
2020-04-16,Totaal,1163
2020-04-16,Ziekenhuisopname,111
2020-04-16,Overleden,121
2020-04-17,Totaal,1261
2020-04-17,Ziekenhuisopname,107
2020-04-17,Overleden,114
2020-04-18,Totaal,984
2020-04-18,Ziekenhuisopname,96
2020-04-18,Overleden,110
2020-04-19,Totaal,615
2020-04-19,Ziekenhuisopname,50
2020-04-19,Overleden,100
2020-04-20,Totaal,592
2020-04-20,Ziekenhuisopname,64
2020-04-20,Overleden,82
2020-04-21,Totaal,705
2020-04-21,Ziekenhuisopname,72
2020-04-21,Overleden,100
2020-04-22,Totaal,924
2020-04-22,Ziekenhuisopname,50
2020-04-22,Overleden,86
2020-04-23,Totaal,666
2020-04-23,Ziekenhuisopname,48
2020-04-23,Overleden,27
2020-04-24,Totaal,69
2020-04-24,Ziekenhuisopname,3
2020-04-24,Overleden,1
