Datum,Type,Aantal
2020-04-14,Overleden,129
2020-04-15,Totaal,1105
2020-04-15,Ziekenhuisopname,149
2020-04-15,Overleden,115
2020-04-16,Totaal,1163
2020-04-16,Ziekenhuisopname,113
2020-04-16,Overleden,123
2020-04-17,Totaal,1266
2020-04-17,Ziekenhuisopname,110
2020-04-17,Overleden,115
2020-04-18,Totaal,984
2020-04-18,Ziekenhuisopname,97
2020-04-18,Overleden,113
2020-04-19,Totaal,615
2020-04-19,Ziekenhuisopname,53
2020-04-19,Overleden,106
2020-04-20,Totaal,594
2020-04-20,Ziekenhuisopname,76
2020-04-20,Overleden,82
2020-04-21,Totaal,707
2020-04-21,Ziekenhuisopname,81
2020-04-21,Overleden,111
2020-04-22,Totaal,966
2020-04-22,Ziekenhuisopname,63
2020-04-22,Overleden,104
2020-04-23,Totaal,793
2020-04-23,Ziekenhuisopname,78
2020-04-23,Overleden,83
2020-04-24,Totaal,653
2020-04-24,Ziekenhuisopname,55
2020-04-24,Overleden,59
2020-04-25,Totaal,566
2020-04-25,Ziekenhuisopname,34
2020-04-25,Overleden,34
2020-04-26,Totaal,342
2020-04-26,Ziekenhuisopname,21
2020-04-26,Overleden,12
2020-04-27,Totaal,24
2020-04-27,Ziekenhuisopname,0
2020-04-27,Overleden,4
