Datum,Type,Aantal
2020-04-14,Overleden,129
2020-04-15,Totaal,1105
2020-04-15,Ziekenhuisopname,151
2020-04-15,Overleden,115
2020-04-16,Totaal,1163
2020-04-16,Ziekenhuisopname,113
2020-04-16,Overleden,123
2020-04-17,Totaal,1266
2020-04-17,Ziekenhuisopname,120
2020-04-17,Overleden,115
2020-04-18,Totaal,986
2020-04-18,Ziekenhuisopname,101
2020-04-18,Overleden,113
2020-04-19,Totaal,615
2020-04-19,Ziekenhuisopname,56
2020-04-19,Overleden,106
2020-04-20,Totaal,593
2020-04-20,Ziekenhuisopname,78
2020-04-20,Overleden,82
2020-04-21,Totaal,707
2020-04-21,Ziekenhuisopname,86
2020-04-21,Overleden,112
2020-04-22,Totaal,967
2020-04-22,Ziekenhuisopname,63
2020-04-22,Overleden,105
2020-04-23,Totaal,793
2020-04-23,Ziekenhuisopname,82
2020-04-23,Overleden,86
2020-04-24,Totaal,651
2020-04-24,Ziekenhuisopname,57
2020-04-24,Overleden,62
2020-04-25,Totaal,569
2020-04-25,Ziekenhuisopname,41
2020-04-25,Overleden,38
2020-04-26,Totaal,364
2020-04-26,Ziekenhuisopname,28
2020-04-26,Overleden,24
2020-04-27,Totaal,150
2020-04-27,Ziekenhuisopname,17
2020-04-27,Overleden,18
2020-04-28,Totaal,18
2020-04-28,Ziekenhuisopname,0
2020-04-28,Overleden,1
