Datum,Type,Aantal
2020-04-14,Overleden,129
2020-04-15,Totaal,1105
2020-04-15,Ziekenhuisopname,151
2020-04-15,Overleden,116
2020-04-16,Totaal,1162
2020-04-16,Ziekenhuisopname,115
2020-04-16,Overleden,125
2020-04-17,Totaal,1266
2020-04-17,Ziekenhuisopname,121
2020-04-17,Overleden,115
2020-04-18,Totaal,988
2020-04-18,Ziekenhuisopname,102
2020-04-18,Overleden,113
2020-04-19,Totaal,615
2020-04-19,Ziekenhuisopname,59
2020-04-19,Overleden,106
2020-04-20,Totaal,594
2020-04-20,Ziekenhuisopname,80
2020-04-20,Overleden,88
2020-04-21,Totaal,708
2020-04-21,Ziekenhuisopname,89
2020-04-21,Overleden,117
2020-04-22,Totaal,972
2020-04-22,Ziekenhuisopname,69
2020-04-22,Overleden,106
2020-04-23,Totaal,797
2020-04-23,Ziekenhuisopname,87
2020-04-23,Overleden,93
2020-04-24,Totaal,663
2020-04-24,Ziekenhuisopname,61
2020-04-24,Overleden,81
2020-04-25,Totaal,571
2020-04-25,Ziekenhuisopname,49
2020-04-25,Overleden,61
2020-04-26,Totaal,379
2020-04-26,Ziekenhuisopname,34
2020-04-26,Overleden,61
2020-04-27,Totaal,168
2020-04-27,Ziekenhuisopname,24
2020-04-27,Overleden,64
2020-04-28,Totaal,381
2020-04-28,Ziekenhuisopname,44
2020-04-28,Overleden,45
2020-04-29,Totaal,401
2020-04-29,Ziekenhuisopname,31
2020-04-29,Overleden,23
2020-04-30,Totaal,81
2020-04-30,Ziekenhuisopname,2
2020-04-30,Overleden,2
