Datum,Type,Aantal
2020-04-14,Overleden,130
2020-04-15,Totaal,1114
2020-04-15,Ziekenhuisopname,108
2020-04-15,Overleden,123
2020-04-16,Totaal,1168
2020-04-16,Ziekenhuisopname,101
2020-04-16,Overleden,137
2020-04-17,Totaal,1276
2020-04-17,Ziekenhuisopname,122
2020-04-17,Overleden,129
2020-04-18,Totaal,994
2020-04-18,Ziekenhuisopname,70
2020-04-18,Overleden,118
2020-04-19,Totaal,623
2020-04-19,Ziekenhuisopname,60
2020-04-19,Overleden,113
2020-04-20,Totaal,585
2020-04-20,Ziekenhuisopname,90
2020-04-20,Overleden,95
2020-04-21,Totaal,712
2020-04-21,Ziekenhuisopname,71
2020-04-21,Overleden,128
2020-04-22,Totaal,971
2020-04-22,Ziekenhuisopname,69
2020-04-22,Overleden,117
2020-04-23,Totaal,795
2020-04-23,Ziekenhuisopname,76
2020-04-23,Overleden,104
2020-04-24,Totaal,661
2020-04-24,Ziekenhuisopname,44
2020-04-24,Overleden,92
2020-04-25,Totaal,574
2020-04-25,Ziekenhuisopname,44
2020-04-25,Overleden,81
2020-04-26,Totaal,379
2020-04-26,Ziekenhuisopname,31
2020-04-26,Overleden,78
2020-04-27,Totaal,176
2020-04-27,Ziekenhuisopname,39
2020-04-27,Overleden,75
2020-04-28,Totaal,393
2020-04-28,Ziekenhuisopname,59
2020-04-28,Overleden,70
2020-04-29,Totaal,458
2020-04-29,Ziekenhuisopname,41
2020-04-29,Overleden,58
2020-04-30,Totaal,506
2020-04-30,Ziekenhuisopname,36
2020-04-30,Overleden,66
2020-05-01,Totaal,491
2020-05-01,Ziekenhuisopname,29
2020-05-01,Overleden,53
2020-05-02,Totaal,311
2020-05-02,Ziekenhuisopname,17
2020-05-02,Overleden,55
2020-05-03,Totaal,175
2020-05-03,Ziekenhuisopname,32
2020-05-03,Overleden,45
2020-05-04,Totaal,284
2020-05-04,Ziekenhuisopname,32
2020-05-04,Overleden,57
2020-05-05,Totaal,250
2020-05-05,Ziekenhuisopname,18
2020-05-05,Overleden,35
2020-05-06,Totaal,301
2020-05-06,Ziekenhuisopname,36
2020-05-06,Overleden,53
2020-05-07,Totaal,298
2020-05-07,Ziekenhuisopname,27
2020-05-07,Overleden,44
2020-05-08,Totaal,326
2020-05-08,Ziekenhuisopname,27
2020-05-08,Overleden,40
2020-05-09,Totaal,252
2020-05-09,Ziekenhuisopname,16
2020-05-09,Overleden,39
2020-05-10,Totaal,152
2020-05-10,Ziekenhuisopname,13
2020-05-10,Overleden,25
2020-05-11,Totaal,169
2020-05-11,Ziekenhuisopname,23
2020-05-11,Overleden,33
2020-05-12,Totaal,218
2020-05-12,Ziekenhuisopname,10
2020-05-12,Overleden,34
2020-05-13,Totaal,294
2020-05-13,Ziekenhuisopname,19
2020-05-13,Overleden,26
2020-05-14,Totaal,184
2020-05-14,Ziekenhuisopname,11
2020-05-14,Overleden,22
2020-05-15,Totaal,210
2020-05-15,Ziekenhuisopname,10
2020-05-15,Overleden,23
2020-05-16,Totaal,157
2020-05-16,Ziekenhuisopname,9
2020-05-16,Overleden,19
2020-05-17,Totaal,113
2020-05-17,Ziekenhuisopname,9
2020-05-17,Overleden,16
2020-05-18,Totaal,103
2020-05-18,Ziekenhuisopname,11
2020-05-18,Overleden,15
2020-05-19,Totaal,180
2020-05-19,Ziekenhuisopname,8
2020-05-19,Overleden,20
2020-05-20,Totaal,294
2020-05-20,Ziekenhuisopname,10
2020-05-20,Overleden,22
2020-05-21,Totaal,192
2020-05-21,Ziekenhuisopname,8
2020-05-21,Overleden,11
2020-05-22,Totaal,195
2020-05-22,Ziekenhuisopname,10
2020-05-22,Overleden,20
2020-05-23,Totaal,203
2020-05-23,Ziekenhuisopname,8
2020-05-23,Overleden,18
2020-05-24,Totaal,150
2020-05-24,Ziekenhuisopname,4
2020-05-24,Overleden,13
2020-05-25,Totaal,125
2020-05-25,Ziekenhuisopname,14
2020-05-25,Overleden,15
2020-05-26,Totaal,173
2020-05-26,Ziekenhuisopname,8
2020-05-26,Overleden,19
2020-05-27,Totaal,191
2020-05-27,Ziekenhuisopname,8
2020-05-27,Overleden,16
2020-05-28,Totaal,206
2020-05-28,Ziekenhuisopname,4
2020-05-28,Overleden,5
2020-05-29,Totaal,165
2020-05-29,Ziekenhuisopname,9
2020-05-29,Overleden,11
2020-05-30,Totaal,170
2020-05-30,Ziekenhuisopname,8
2020-05-30,Overleden,11
2020-05-31,Totaal,98
2020-05-31,Ziekenhuisopname,6
2020-05-31,Overleden,14
2020-06-01,Totaal,99
2020-06-01,Ziekenhuisopname,5
2020-06-01,Overleden,7
2020-06-02,Totaal,122
2020-06-02,Ziekenhuisopname,9
2020-06-02,Overleden,8
2020-06-03,Totaal,186
2020-06-03,Ziekenhuisopname,2
2020-06-03,Overleden,6
2020-06-04,Totaal,261
2020-06-04,Ziekenhuisopname,8
2020-06-04,Overleden,8
2020-06-05,Totaal,222
2020-06-05,Ziekenhuisopname,5
2020-06-05,Overleden,10
2020-06-06,Totaal,186
2020-06-06,Ziekenhuisopname,3
2020-06-06,Overleden,7
2020-06-07,Totaal,134
2020-06-07,Ziekenhuisopname,2
2020-06-07,Overleden,9
2020-06-08,Totaal,155
2020-06-08,Ziekenhuisopname,6
2020-06-08,Overleden,5
2020-06-09,Totaal,142
2020-06-09,Ziekenhuisopname,5
2020-06-09,Overleden,5
2020-06-10,Totaal,182
2020-06-10,Ziekenhuisopname,2
2020-06-10,Overleden,7
2020-06-11,Totaal,205
2020-06-11,Ziekenhuisopname,3
2020-06-11,Overleden,5
2020-06-12,Totaal,195
2020-06-12,Ziekenhuisopname,5
2020-06-12,Overleden,5
2020-06-13,Totaal,131
2020-06-13,Ziekenhuisopname,1
2020-06-13,Overleden,1
2020-06-14,Totaal,148
2020-06-14,Ziekenhuisopname,2
2020-06-14,Overleden,4
2020-06-15,Totaal,129
2020-06-15,Ziekenhuisopname,0
2020-06-15,Overleden,5
2020-06-16,Totaal,118
2020-06-16,Ziekenhuisopname,4
2020-06-16,Overleden,3
2020-06-17,Totaal,137
2020-06-17,Ziekenhuisopname,1
2020-06-17,Overleden,4
2020-06-18,Totaal,83
2020-06-18,Ziekenhuisopname,3
2020-06-18,Overleden,5
2020-06-19,Totaal,101
2020-06-19,Ziekenhuisopname,2
2020-06-19,Overleden,2
2020-06-20,Totaal,98
2020-06-20,Ziekenhuisopname,3
2020-06-20,Overleden,1
2020-06-21,Totaal,57
2020-06-21,Ziekenhuisopname,2
2020-06-21,Overleden,4
2020-06-22,Totaal,71
2020-06-22,Ziekenhuisopname,4
2020-06-22,Overleden,1
2020-06-23,Totaal,75
2020-06-23,Ziekenhuisopname,2
2020-06-23,Overleden,1
2020-06-24,Totaal,112
2020-06-24,Ziekenhuisopname,2
2020-06-24,Overleden,2
2020-06-25,Totaal,83
2020-06-25,Ziekenhuisopname,3
2020-06-25,Overleden,0
2020-06-26,Totaal,68
2020-06-26,Ziekenhuisopname,0
2020-06-26,Overleden,2
2020-06-27,Totaal,81
2020-06-27,Ziekenhuisopname,2
2020-06-27,Overleden,3
2020-06-28,Totaal,68
2020-06-28,Ziekenhuisopname,1
2020-06-28,Overleden,2
2020-06-29,Totaal,50
2020-06-29,Ziekenhuisopname,1
2020-06-29,Overleden,1
2020-06-30,Totaal,57
2020-06-30,Ziekenhuisopname,1
2020-06-30,Overleden,2
2020-07-01,Totaal,74
2020-07-01,Ziekenhuisopname,1
2020-07-01,Overleden,3
2020-07-02,Totaal,75
2020-07-02,Ziekenhuisopname,0
2020-07-02,Overleden,0
2020-07-03,Totaal,59
2020-07-03,Ziekenhuisopname,1
2020-07-03,Overleden,3
2020-07-04,Totaal,77
2020-07-04,Ziekenhuisopname,0
2020-07-04,Overleden,0
2020-07-05,Totaal,43
2020-07-05,Ziekenhuisopname,1
2020-07-05,Overleden,3
2020-07-06,Totaal,41
2020-07-06,Ziekenhuisopname,2
2020-07-06,Overleden,0
2020-07-07,Totaal,49
2020-07-07,Ziekenhuisopname,2
2020-07-07,Overleden,3
2020-07-08,Totaal,57
2020-07-08,Ziekenhuisopname,1
2020-07-08,Overleden,0
2020-07-09,Totaal,62
2020-07-09,Ziekenhuisopname,2
2020-07-09,Overleden,0
2020-07-10,Totaal,98
2020-07-10,Ziekenhuisopname,1
2020-07-10,Overleden,1
2020-07-11,Totaal,74
2020-07-11,Ziekenhuisopname,0
2020-07-11,Overleden,0
2020-07-12,Totaal,88
2020-07-12,Ziekenhuisopname,1
2020-07-12,Overleden,2
2020-07-13,Totaal,101
2020-07-13,Ziekenhuisopname,4
2020-07-13,Overleden,0
2020-07-14,Totaal,95
2020-07-14,Ziekenhuisopname,1
2020-07-14,Overleden,2
2020-07-15,Totaal,150
2020-07-15,Ziekenhuisopname,0
2020-07-15,Overleden,3
2020-07-16,Totaal,134
2020-07-16,Ziekenhuisopname,0
2020-07-16,Overleden,0
2020-07-17,Totaal,162
2020-07-17,Ziekenhuisopname,3
2020-07-17,Overleden,1
2020-07-18,Totaal,134
2020-07-18,Ziekenhuisopname,3
2020-07-18,Overleden,0
2020-07-19,Totaal,153
2020-07-19,Ziekenhuisopname,4
2020-07-19,Overleden,1
2020-07-20,Totaal,179
2020-07-20,Ziekenhuisopname,2
2020-07-20,Overleden,2
2020-07-21,Totaal,167
2020-07-21,Ziekenhuisopname,1
2020-07-21,Overleden,0
2020-07-22,Totaal,140
2020-07-22,Ziekenhuisopname,4
2020-07-22,Overleden,3
2020-07-23,Totaal,217
2020-07-23,Ziekenhuisopname,8
2020-07-23,Overleden,1
2020-07-24,Totaal,188
2020-07-24,Ziekenhuisopname,3
2020-07-24,Overleden,0
2020-07-25,Totaal,193
2020-07-25,Ziekenhuisopname,6
2020-07-25,Overleden,0
2020-07-26,Totaal,201
2020-07-26,Ziekenhuisopname,2
2020-07-26,Overleden,1
2020-07-27,Totaal,202
2020-07-27,Ziekenhuisopname,4
2020-07-27,Overleden,4
2020-07-28,Totaal,235
2020-07-28,Ziekenhuisopname,6
2020-07-28,Overleden,2
2020-07-29,Totaal,346
2020-07-29,Ziekenhuisopname,4
2020-07-29,Overleden,1
2020-07-30,Totaal,343
2020-07-30,Ziekenhuisopname,12
2020-07-30,Overleden,1
2020-07-31,Totaal,552
2020-07-31,Ziekenhuisopname,10
2020-07-31,Overleden,1
2020-08-01,Totaal,364
2020-08-01,Ziekenhuisopname,4
2020-08-01,Overleden,0
2020-08-02,Totaal,336
2020-08-02,Ziekenhuisopname,3
2020-08-02,Overleden,0
2020-08-03,Totaal,471
2020-08-03,Ziekenhuisopname,10
2020-08-03,Overleden,0
2020-08-04,Totaal,489
2020-08-04,Ziekenhuisopname,2
2020-08-04,Overleden,0
2020-08-05,Totaal,668
2020-08-05,Ziekenhuisopname,6
2020-08-05,Overleden,2
2020-08-06,Totaal,539
2020-08-06,Ziekenhuisopname,5
2020-08-06,Overleden,0
2020-08-07,Totaal,561
2020-08-07,Ziekenhuisopname,10
2020-08-07,Overleden,0
2020-08-08,Totaal,628
2020-08-08,Ziekenhuisopname,11
2020-08-08,Overleden,1
2020-08-09,Totaal,570
2020-08-09,Ziekenhuisopname,13
2020-08-09,Overleden,2
2020-08-10,Totaal,528
2020-08-10,Ziekenhuisopname,14
2020-08-10,Overleden,5
2020-08-11,Totaal,680
2020-08-11,Ziekenhuisopname,7
2020-08-11,Overleden,3
2020-08-12,Totaal,602
2020-08-12,Ziekenhuisopname,11
2020-08-12,Overleden,3
2020-08-13,Totaal,683
2020-08-13,Ziekenhuisopname,9
2020-08-13,Overleden,4
2020-08-14,Totaal,590
2020-08-14,Ziekenhuisopname,10
2020-08-14,Overleden,4
2020-08-15,Totaal,545
2020-08-15,Ziekenhuisopname,8
2020-08-15,Overleden,5
2020-08-16,Totaal,434
2020-08-16,Ziekenhuisopname,10
2020-08-16,Overleden,2
2020-08-17,Totaal,433
2020-08-17,Ziekenhuisopname,11
2020-08-17,Overleden,5
2020-08-18,Totaal,563
2020-08-18,Ziekenhuisopname,6
2020-08-18,Overleden,3
2020-08-19,Totaal,576
2020-08-19,Ziekenhuisopname,2
2020-08-19,Overleden,2
2020-08-20,Totaal,503
2020-08-20,Ziekenhuisopname,7
2020-08-20,Overleden,7
2020-08-21,Totaal,516
2020-08-21,Ziekenhuisopname,8
2020-08-21,Overleden,4
2020-08-22,Totaal,497
2020-08-22,Ziekenhuisopname,9
2020-08-22,Overleden,2
2020-08-23,Totaal,525
2020-08-23,Ziekenhuisopname,1
2020-08-23,Overleden,4
2020-08-24,Totaal,437
2020-08-24,Ziekenhuisopname,7
2020-08-24,Overleden,3
2020-08-25,Totaal,530
2020-08-25,Ziekenhuisopname,10
2020-08-25,Overleden,2
2020-08-26,Totaal,469
2020-08-26,Ziekenhuisopname,5
2020-08-26,Overleden,5
2020-08-27,Totaal,529
2020-08-27,Ziekenhuisopname,3
2020-08-27,Overleden,0
2020-08-28,Totaal,552
2020-08-28,Ziekenhuisopname,6
2020-08-28,Overleden,5
2020-08-29,Totaal,518
2020-08-29,Ziekenhuisopname,2
2020-08-29,Overleden,2
2020-08-30,Totaal,541
2020-08-30,Ziekenhuisopname,6
2020-08-30,Overleden,5
2020-08-31,Totaal,568
2020-08-31,Ziekenhuisopname,9
2020-08-31,Overleden,3
2020-09-01,Totaal,621
2020-09-01,Ziekenhuisopname,6
2020-09-01,Overleden,3
2020-09-02,Totaal,623
2020-09-02,Ziekenhuisopname,7
2020-09-02,Overleden,1
2020-09-03,Totaal,715
2020-09-03,Ziekenhuisopname,7
2020-09-03,Overleden,1
2020-09-04,Totaal,780
2020-09-04,Ziekenhuisopname,9
2020-09-04,Overleden,3
2020-09-05,Totaal,811
2020-09-05,Ziekenhuisopname,6
2020-09-05,Overleden,2
2020-09-06,Totaal,841
2020-09-06,Ziekenhuisopname,9
2020-09-06,Overleden,2
2020-09-07,Totaal,1033
2020-09-07,Ziekenhuisopname,10
2020-09-07,Overleden,1
2020-09-08,Totaal,1108
2020-09-08,Ziekenhuisopname,8
2020-09-08,Overleden,2
2020-09-09,Totaal,1015
2020-09-09,Ziekenhuisopname,15
2020-09-09,Overleden,2
2020-09-10,Totaal,1128
2020-09-10,Ziekenhuisopname,13
2020-09-10,Overleden,2
2020-09-11,Totaal,1217
2020-09-11,Ziekenhuisopname,17
2020-09-11,Overleden,4
2020-09-12,Totaal,1266
2020-09-12,Ziekenhuisopname,7
2020-09-12,Overleden,6
2020-09-13,Totaal,1269
2020-09-13,Ziekenhuisopname,10
2020-09-13,Overleden,2
2020-09-14,Totaal,1465
2020-09-14,Ziekenhuisopname,20
2020-09-14,Overleden,0
2020-09-15,Totaal,1731
2020-09-15,Ziekenhuisopname,20
2020-09-15,Overleden,1
2020-09-16,Totaal,1786
2020-09-16,Ziekenhuisopname,18
2020-09-16,Overleden,4
2020-09-17,Totaal,2085
2020-09-17,Ziekenhuisopname,23
2020-09-17,Overleden,5
2020-09-18,Totaal,1939
2020-09-18,Ziekenhuisopname,16
2020-09-18,Overleden,3
2020-09-19,Totaal,1962
2020-09-19,Ziekenhuisopname,12
2020-09-19,Overleden,3
2020-09-20,Totaal,1990
2020-09-20,Ziekenhuisopname,5
2020-09-20,Overleden,3
2020-09-21,Totaal,1447
2020-09-21,Ziekenhuisopname,1
2020-09-21,Overleden,0
2020-09-22,Totaal,109
2020-09-22,Ziekenhuisopname,0
2020-09-22,Overleden,0
