Datum,Type,Aantal
2020-04-14,Overleden,130
2020-04-15,Totaal,1117
2020-04-15,Ziekenhuisopname,104
2020-04-15,Overleden,119
2020-04-16,Totaal,1178
2020-04-16,Ziekenhuisopname,100
2020-04-16,Overleden,134
2020-04-17,Totaal,1281
2020-04-17,Ziekenhuisopname,119
2020-04-17,Overleden,127
2020-04-18,Totaal,995
2020-04-18,Ziekenhuisopname,71
2020-04-18,Overleden,117
2020-04-19,Totaal,625
2020-04-19,Ziekenhuisopname,59
2020-04-19,Overleden,112
2020-04-20,Totaal,594
2020-04-20,Ziekenhuisopname,90
2020-04-20,Overleden,94
2020-04-21,Totaal,713
2020-04-21,Ziekenhuisopname,70
2020-04-21,Overleden,123
2020-04-22,Totaal,977
2020-04-22,Ziekenhuisopname,68
2020-04-22,Overleden,114
2020-04-23,Totaal,802
2020-04-23,Ziekenhuisopname,79
2020-04-23,Overleden,104
2020-04-24,Totaal,664
2020-04-24,Ziekenhuisopname,42
2020-04-24,Overleden,91
2020-04-25,Totaal,576
2020-04-25,Ziekenhuisopname,45
2020-04-25,Overleden,79
2020-04-26,Totaal,381
2020-04-26,Ziekenhuisopname,29
2020-04-26,Overleden,75
2020-04-27,Totaal,174
2020-04-27,Ziekenhuisopname,38
2020-04-27,Overleden,71
2020-04-28,Totaal,397
2020-04-28,Ziekenhuisopname,59
2020-04-28,Overleden,70
2020-04-29,Totaal,458
2020-04-29,Ziekenhuisopname,37
2020-04-29,Overleden,58
2020-04-30,Totaal,507
2020-04-30,Ziekenhuisopname,33
2020-04-30,Overleden,65
2020-05-01,Totaal,493
2020-05-01,Ziekenhuisopname,29
2020-05-01,Overleden,51
2020-05-02,Totaal,316
2020-05-02,Ziekenhuisopname,13
2020-05-02,Overleden,53
2020-05-03,Totaal,177
2020-05-03,Ziekenhuisopname,30
2020-05-03,Overleden,39
2020-05-04,Totaal,281
2020-05-04,Ziekenhuisopname,29
2020-05-04,Overleden,55
2020-05-05,Totaal,250
2020-05-05,Ziekenhuisopname,12
2020-05-05,Overleden,31
2020-05-06,Totaal,301
2020-05-06,Ziekenhuisopname,31
2020-05-06,Overleden,50
2020-05-07,Totaal,301
2020-05-07,Ziekenhuisopname,25
2020-05-07,Overleden,38
2020-05-08,Totaal,328
2020-05-08,Ziekenhuisopname,23
2020-05-08,Overleden,34
2020-05-09,Totaal,253
2020-05-09,Ziekenhuisopname,10
2020-05-09,Overleden,34
2020-05-10,Totaal,146
2020-05-10,Ziekenhuisopname,8
2020-05-10,Overleden,20
2020-05-11,Totaal,166
2020-05-11,Ziekenhuisopname,5
2020-05-11,Overleden,23
2020-05-12,Totaal,179
2020-05-12,Ziekenhuisopname,1
2020-05-12,Overleden,16
2020-05-13,Totaal,60
2020-05-13,Ziekenhuisopname,0
2020-05-13,Overleden,2
