Datum,Type,Aantal
2020-04-14,Overleden,127
2020-04-15,Totaal,1105
2020-04-15,Ziekenhuisopname,153
2020-04-15,Overleden,119
2020-04-16,Totaal,1162
2020-04-16,Ziekenhuisopname,115
2020-04-16,Overleden,126
2020-04-17,Totaal,1266
2020-04-17,Ziekenhuisopname,122
2020-04-17,Overleden,117
2020-04-18,Totaal,989
2020-04-18,Ziekenhuisopname,102
2020-04-18,Overleden,114
2020-04-19,Totaal,615
2020-04-19,Ziekenhuisopname,59
2020-04-19,Overleden,107
2020-04-20,Totaal,593
2020-04-20,Ziekenhuisopname,80
2020-04-20,Overleden,91
2020-04-21,Totaal,708
2020-04-21,Ziekenhuisopname,90
2020-04-21,Overleden,120
2020-04-22,Totaal,972
2020-04-22,Ziekenhuisopname,71
2020-04-22,Overleden,108
2020-04-23,Totaal,798
2020-04-23,Ziekenhuisopname,89
2020-04-23,Overleden,94
2020-04-24,Totaal,662
2020-04-24,Ziekenhuisopname,66
2020-04-24,Overleden,84
2020-04-25,Totaal,572
2020-04-25,Ziekenhuisopname,50
2020-04-25,Overleden,61
2020-04-26,Totaal,379
2020-04-26,Ziekenhuisopname,35
2020-04-26,Overleden,62
2020-04-27,Totaal,168
2020-04-27,Ziekenhuisopname,27
2020-04-27,Overleden,66
2020-04-28,Totaal,392
2020-04-28,Ziekenhuisopname,49
2020-04-28,Overleden,56
2020-04-29,Totaal,440
2020-04-29,Ziekenhuisopname,48
2020-04-29,Overleden,37
2020-04-30,Totaal,436
2020-04-30,Ziekenhuisopname,26
2020-04-30,Overleden,30
2020-05-01,Totaal,67
2020-05-01,Ziekenhuisopname,3
2020-05-01,Overleden,0
