Datum,Type,Aantal
2020-04-21,icCount,75
2020-04-21,survivedCumulative,535
2020-04-21,intakeCount,985
2020-04-21,intakeCumulative,2627
2020-04-21,newIntake,20
2020-04-22,icCount,76
2020-04-22,survivedCumulative,539
2020-04-22,diedCumulative,636
2020-04-22,newIntake,13
2020-04-22,intakeCumulative,2641
2020-04-22,intakeCount,927
2020-04-23,survivedCumulative,533
2020-04-23,newIntake,17
2020-04-23,intakeCumulative,2659
2020-04-23,diedCumulative,647
2020-04-23,icCount,76
2020-04-23,intakeCount,887
2020-04-24,diedCumulative,659
2020-04-24,newIntake,17
2020-04-24,intakeCumulative,2680
2020-04-24,survivedCumulative,518
2020-04-24,icCount,75
2020-04-24,intakeCount,871
2020-04-25,intakeCount,840
2020-04-25,diedCumulative,669
2020-04-25,icCount,75
2020-04-25,survivedCumulative,528
2020-04-25,newIntake,14
2020-04-25,intakeCumulative,2695
2020-04-26,icCount,75
2020-04-26,intakeCount,817
2020-04-26,diedCumulative,680
2020-04-26,newIntake,12
2020-04-26,survivedCumulative,550
2020-04-26,intakeCumulative,2709
2020-04-27,intakeCumulative,2727
2020-04-27,intakeCount,796
2020-04-27,newIntake,14
2020-04-27,survivedCumulative,572
2020-04-27,icCount,75
2020-04-27,diedCumulative,693
2020-04-28,diedCumulative,697
2020-04-28,icCount,75
2020-04-28,intakeCount,772
2020-04-28,newIntake,14
2020-04-28,intakeCumulative,2742
2020-04-28,survivedCumulative,572
2020-04-29,intakeCount,745
2020-04-29,diedCumulative,703
2020-04-29,icCount,75
2020-04-29,intakeCumulative,2756
2020-04-29,newIntake,12
2020-04-29,survivedCumulative,579
2020-04-30,icCount,75
2020-04-30,newIntake,17
2020-04-30,diedCumulative,714
2020-04-30,survivedCumulative,578
2020-04-30,intakeCount,718
2020-04-30,intakeCumulative,2773
2020-05-01,icCount,75
2020-05-01,newIntake,9
2020-05-01,diedCumulative,717
2020-05-01,intakeCumulative,2782
2020-05-01,intakeCount,683
2020-05-01,survivedCumulative,590
2020-05-02,icCount,75
2020-05-02,intakeCount,646
2020-05-02,survivedCumulative,594
2020-05-02,intakeCumulative,2793
2020-05-02,diedCumulative,724
2020-05-02,newIntake,10
2020-05-03,icCount,75
2020-05-03,survivedCumulative,610
2020-05-03,intakeCumulative,2805
2020-05-03,diedCumulative,729
2020-05-03,newIntake,10
2020-05-03,intakeCount,634
2020-05-04,icCount,75
2020-05-04,diedCumulative,735
2020-05-04,newIntake,10
2020-05-04,survivedCumulative,615
2020-05-04,intakeCount,624
2020-05-04,intakeCumulative,2818
2020-05-05,diedCumulative,740
2020-05-05,newIntake,3
2020-05-05,intakeCumulative,2823
2020-05-05,survivedCumulative,636
2020-05-05,intakeCount,586
2020-05-05,icCount,75
2020-05-06,survivedCumulative,633
2020-05-06,icCount,73
2020-05-06,diedCumulative,744
2020-05-06,intakeCumulative,2829
2020-05-06,newIntake,5
2020-05-06,intakeCount,558
2020-05-07,diedCumulative,752
2020-05-07,icCount,72
2020-05-07,intakeCumulative,2843
2020-05-07,newIntake,9
2020-05-07,intakeCount,543
2020-05-07,survivedCumulative,637
2020-05-08,icCount,72
2020-05-08,newIntake,4
2020-05-08,intakeCount,513
2020-05-08,intakeCumulative,2851
2020-05-08,survivedCumulative,631
2020-05-08,diedCumulative,758
2020-05-09,newIntake,4
2020-05-09,intakeCount,487
2020-05-09,diedCumulative,763
2020-05-09,icCount,72
2020-05-09,intakeCumulative,2856
2020-05-09,survivedCumulative,641
2020-05-10,newIntake,3
2020-05-10,intakeCount,481
2020-05-10,diedCumulative,763
2020-05-10,icCount,72
2020-05-10,intakeCumulative,2870
2020-05-10,survivedCumulative,650
2020-05-11,intakeCount,479
2020-05-11,intakeCumulative,2878
2020-05-11,newIntake,1
2020-05-11,icCount,72
2020-05-11,survivedCumulative,654
2020-05-11,diedCumulative,763
